winrate_home,winrate_away,rank_home,rank_away,head_to_head,home_prob,draw_prob,away_prob,game_conclusion
-0.6896551724137931,-0.7692307692307693,0.25,1.375,1.5,0.37789434191382837,-0.21534613083908957,-0.2575845624894783,0
0.6896551724137931,0.7692307692307693,0.875,-0.25,0.0,-1.5531560327706053,-1.121395036887995,2.1441529785003794,1
0.0,0.0,-0.75,0.5,0.0,-0.2869488156441103,0.2837201249037243,0.2265282677212435,0
-0.10344827586206896,1.0384615384615385,1.125,0.5,0.0,-0.9064434759155048,0.38515078385722123,0.9781232763150599,2
0.6551724137931034,1.2307692307692308,-0.375,0.875,0.0,-0.3624658280922428,0.3679910790041455,0.3710871812797303,2
0.8620689655172413,-1.2692307692307692,1.0,0.75,1.0,-0.022286388839906506,0.18583806043256518,0.04579281110924062,1
0.3448275862068966,0.38461538461538464,0.0,-0.625,0.0,-0.6108034499246017,1.3750588638212249,0.2553196302853345,0
0.5862068965517241,-0.6153846153846154,-0.5,0.125,0.0,0.9413066865276403,-1.0647669802599387,-0.5865095043912472,0
0.6551724137931034,0.5,-0.375,0.25,0.0,1.2007779859345498,-1.5252963564519653,-0.8872357152415363,2
0.8620689655172413,-0.9615384615384616,0.0,0.25,1.25,0.37789434191382837,-0.723758610054488,-0.07993114551725543,1
-1.0344827586206897,-1.1538461538461537,0.5,0.375,0.0,0.16861116405141602,-0.13133747540186255,0.04579281110924062,0
-0.4827586206896552,-1.3461538461538463,0.5,1.0,0.0,-1.858582789590682,-1.325160263909036,2.5003915611352387,1
-0.41379310344827586,0.0,0.375,0.5,1.0,0.034229334055551064,0.21808268968650513,0.18484077400865342,0
-0.8620689655172413,-0.6153846153846154,0.5,0.25,0.0,1.2787219335824758,-1.0743110347478129,-0.8886285499593409,2
-1.7241379310344827,-1.9230769230769231,0.5,-0.75,0.0,-0.7271208371997109,0.31712664043965205,0.9515281583749813,2
1.7241379310344827,0.0,-0.125,-0.25,0.0,0.3628805487193511,-0.02975838222613006,-0.17139780862620568,2
-0.1724137931034483,-0.4230769230769231,-0.25,-0.75,0.0,0.48776801029159567,0.43725769249644164,-0.6955385148165008,0
0.6896551724137931,1.1538461538461537,-0.625,-0.75,0.0,-0.4476917114468618,-0.044512887380147366,0.7223512017895697,0
-0.3448275862068966,0.38461538461538464,0.0,-0.25,0.0,0.19466478415265506,0.04527162977867225,-0.016583845144701653,0
1.0344827586206897,0.0,-0.875,-0.375,0.0,-1.4484501902321605,-0.8644318742644552,2.0904731920759487,0
0.0,0.0,-0.5,0.125,0.0,-1.1301908901269824,-0.3754463956513955,1.5843494915027436,2
0.3103448275862069,-1.5769230769230769,-0.125,-0.375,1.5,-0.3943111474273262,-0.46427666254597033,0.7788404016147424,2
0.7586206896551724,0.3076923076923077,-0.625,0.25,0.0,0.4239366410435596,-0.13133747540186255,-0.43094306168874624,0
0.0,-0.6153846153846154,-0.75,-0.125,0.0,-0.43273455396096877,1.0803805886164437,0.21945759740956747,1
-0.10344827586206896,1.0384615384615385,1.5,0.125,0.0,-0.7106553792327873,0.8105777522276512,0.6267282073621067,2
-0.5517241379310345,0.6538461538461539,0.125,-0.375,0.0,-1.3914325165882044,-1.0932710356096307,2.038244210690016,2
0.0,-1.2692307692307692,-0.5,0.75,0.0,2.0113950414729747,-2.9428834312407104,-1.245126294560355,0
-0.8620689655172413,-0.3076923076923077,0.5,0.375,0.0,-0.1866242821985229,-0.1170660325589904,0.39584362680006996,1
-1.1379310344827587,-0.6153846153846154,0.5,0.625,0.0,0.11805166365693195,-0.3363717927618483,0.06358040956128301,2
-0.20689655172413793,0.2692307692307692,0.75,-0.125,0.0,0.898112526886112,-1.2035612367012531,-0.6345079660515229,0
0.0,-0.5384615384615384,0.125,0.375,1.0,0.034229334055551064,0.2671651209029323,-0.09506096949016454,1
-0.41379310344827586,0.7307692307692307,-0.125,0.125,1.0,0.05760008709831011,0.4548391265021314,-0.2575845624894783,0
0.13793103448275862,0.15384615384615385,-0.25,1.25,0.0,0.4084196231048106,0.0913215683787533,-0.3742681677197548,0
0.13793103448275862,0.15384615384615385,1.25,0.375,1.0,0.6792621180357032,-0.3363717927618483,-0.709788572193229,2
-0.5517241379310345,-1.9230769230769231,-0.625,0.125,0.0,0.7168560532983501,-0.3363717927618483,-0.7577472595035822,0
-0.10344827586206896,0.15384615384615385,0.5,-0.25,0.0,-0.37851485807460633,0.6180479101021216,0.3154615876414351,2
-0.1724137931034483,0.6538461538461539,0.75,0.0,1.0,-0.732537578273797,0.5262534962094549,0.5865407657245303,0
-0.4482758620689655,-0.6923076923076923,1.125,0.75,0.0,0.3480290668026515,-0.21534613083908957,-0.4404716316801954,0
0.4827586206896552,0.38461538461538464,-0.25,0.0,1.0,0.10572311553118377,0.0,-0.23691852886558715,0
-0.4482758620689655,-0.15384615384615385,1.375,1.0,0.0,-0.2956169759342998,0.5082345927416343,0.057612708781918015,0
0.1724137931034483,0.5384615384615384,0.375,-0.5,1.0,-0.6767231854496003,0.5262534962094549,0.47366368861500374,2
-0.13793103448275862,0.7307692307692307,1.25,-0.625,0.0,-0.3211968938518803,0.38515078385722123,0.138348620003765,0
-0.8620689655172413,0.9615384615384616,1.375,0.875,1.0,-0.41754460024961426,0.5443843183323536,0.1916676458013074,0
0.1724137931034483,0.19230769230769232,0.5,1.5,0.0,-0.7050939565529294,0.5082345927416343,0.5193574918487043,2
1.7241379310344827,1.9230769230769231,-0.375,-0.125,0.0,0.736001112922846,-0.20153440971029393,-0.8212925201898005,0
